"","date","site","site_name","variable","value"
"22737",2016-04-14 04:00:00,"chbo","Chilbolton Observatory","noctane",0.229207
"22738",2016-04-14 05:00:00,"chbo","Chilbolton Observatory","noctane",0.164789
"22739",2016-04-14 06:00:00,"chbo","Chilbolton Observatory","noctane",0.128529
"22740",2016-04-14 07:00:00,"chbo","Chilbolton Observatory","noctane",0.157712
"22741",2016-04-14 08:00:00,"chbo","Chilbolton Observatory","noctane",0.124311
"22742",2016-04-14 09:00:00,"chbo","Chilbolton Observatory","noctane",0.088302
"22743",2016-04-14 10:00:00,"chbo","Chilbolton Observatory","noctane",0.050038
"22744",2016-04-14 11:00:00,"chbo","Chilbolton Observatory","noctane",0.040862
"22745",2016-04-14 12:00:00,"chbo","Chilbolton Observatory","noctane",0.069258
"22746",2016-04-14 13:00:00,"chbo","Chilbolton Observatory","noctane",0.030477
"22747",2016-04-14 14:00:00,"chbo","Chilbolton Observatory","noctane",0.034752
"22748",2016-04-14 15:00:00,"chbo","Chilbolton Observatory","noctane",0.029837
"22749",2016-04-14 16:00:00,"chbo","Chilbolton Observatory","noctane",0.023339
"22750",2016-04-14 17:00:00,"chbo","Chilbolton Observatory","noctane",0.026832
"22751",2016-04-14 18:00:00,"chbo","Chilbolton Observatory","noctane",0.029183
"22752",2016-04-14 19:00:00,"chbo","Chilbolton Observatory","noctane",0.031207
"22753",2016-04-14 20:00:00,"chbo","Chilbolton Observatory","noctane",0.029548
"22754",2016-04-14 21:00:00,"chbo","Chilbolton Observatory","noctane",0.059982
"22755",2016-04-14 22:00:00,"chbo","Chilbolton Observatory","noctane",0.03261
"22756",NA,"chbo","Chilbolton Observatory","noctane",0.044104
"22757",2016-04-15 00:00:00,"chbo","Chilbolton Observatory","noctane",0.039459
"22758",2016-04-15 01:00:00,"chbo","Chilbolton Observatory","noctane",0.039957
"22759",2016-04-15 02:00:00,"chbo","Chilbolton Observatory","noctane",0.058769
"22760",2016-04-15 03:00:00,"chbo","Chilbolton Observatory","noctane",0.072585
"22761",2016-04-15 04:00:00,"chbo","Chilbolton Observatory","noctane",0.03397
"22762",2016-04-15 05:00:00,"chbo","Chilbolton Observatory","noctane",0.043203
"22763",2016-04-15 06:00:00,"chbo","Chilbolton Observatory","noctane",0.043374
"22764",2016-04-15 07:00:00,"chbo","Chilbolton Observatory","noctane",0.077913
"22765",2016-04-15 08:00:00,"chbo","Chilbolton Observatory","noctane",0.043663
"22766",2016-04-15 11:00:00,"chbo","Chilbolton Observatory","noctane",0.030069
"22767",2016-04-15 12:00:00,"chbo","Chilbolton Observatory","noctane",0.012802
"22768",2016-04-15 15:00:00,"chbo","Chilbolton Observatory","noctane",0.041886
"22769",2016-04-15 16:00:00,"chbo","Chilbolton Observatory","noctane",0.031918
"22770",2016-04-15 17:00:00,"chbo","Chilbolton Observatory","noctane",0.068817
"22771",2016-04-15 18:00:00,"chbo","Chilbolton Observatory","noctane",0.070566
"22772",2016-04-15 19:00:00,"chbo","Chilbolton Observatory","noctane",0.077183
"22773",2016-04-15 20:00:00,"chbo","Chilbolton Observatory","noctane",0.064129
"22774",2016-04-15 21:00:00,"chbo","Chilbolton Observatory","noctane",0.052413
"22775",2016-04-15 22:00:00,"chbo","Chilbolton Observatory","noctane",0.059883
"22776",NA,"chbo","Chilbolton Observatory","noctane",0.04063
"22777",2016-04-16 00:00:00,"chbo","Chilbolton Observatory","noctane",0.035904
"22778",2016-04-16 02:00:00,"chbo","Chilbolton Observatory","noctane",0.043478
"22779",2016-04-16 03:00:00,"chbo","Chilbolton Observatory","noctane",0.036255
"22780",2016-04-16 04:00:00,"chbo","Chilbolton Observatory","noctane",0.032586
"22781",2016-04-16 05:00:00,"chbo","Chilbolton Observatory","noctane",0.028363
"22782",2016-04-16 06:00:00,"chbo","Chilbolton Observatory","noctane",0.036203
"22783",2016-04-16 07:00:00,"chbo","Chilbolton Observatory","noctane",0.041141
"22784",2016-04-16 08:00:00,"chbo","Chilbolton Observatory","noctane",0.066831
"22785",2016-04-16 09:00:00,"chbo","Chilbolton Observatory","noctane",0.046289
"22786",2016-04-16 10:00:00,"chbo","Chilbolton Observatory","noctane",0.035989
"22787",2016-04-16 11:00:00,"chbo","Chilbolton Observatory","noctane",0.039492
"22788",2016-04-16 12:00:00,"chbo","Chilbolton Observatory","noctane",0.090563
"22789",2016-04-16 13:00:00,"chbo","Chilbolton Observatory","noctane",0.055475
"22790",2016-04-16 14:00:00,"chbo","Chilbolton Observatory","noctane",0.052607
"22791",2016-04-16 15:00:00,"chbo","Chilbolton Observatory","noctane",0.033667
"22792",2016-04-16 16:00:00,"chbo","Chilbolton Observatory","noctane",0.060504
"22793",2016-04-16 17:00:00,"chbo","Chilbolton Observatory","noctane",0.050858
"22794",2016-04-16 18:00:00,"chbo","Chilbolton Observatory","noctane",0.038032
"22795",2016-04-16 19:00:00,"chbo","Chilbolton Observatory","noctane",0.043507
"22796",2016-04-16 20:00:00,"chbo","Chilbolton Observatory","noctane",0.055612
"22797",2016-04-16 21:00:00,"chbo","Chilbolton Observatory","noctane",0.030406
"22798",2016-04-16 22:00:00,"chbo","Chilbolton Observatory","noctane",0.047644
"22799",NA,"chbo","Chilbolton Observatory","noctane",0.073102
"22800",2016-04-17 00:00:00,"chbo","Chilbolton Observatory","noctane",0.060376
"22801",2016-04-17 01:00:00,"chbo","Chilbolton Observatory","noctane",0.049474
"22802",2016-04-17 02:00:00,"chbo","Chilbolton Observatory","noctane",0.086715
"22803",2016-04-17 03:00:00,"chbo","Chilbolton Observatory","noctane",0.044649
"22804",2016-04-17 04:00:00,"chbo","Chilbolton Observatory","noctane",0.117424
"22805",2016-04-17 05:00:00,"chbo","Chilbolton Observatory","noctane",0.064499
"22806",2016-04-17 06:00:00,"chbo","Chilbolton Observatory","noctane",0.049265
"22807",2016-04-17 07:00:00,"chbo","Chilbolton Observatory","noctane",0.049716
"22808",2016-04-17 08:00:00,"chbo","Chilbolton Observatory","noctane",0.084743
"22809",2016-04-17 09:00:00,"chbo","Chilbolton Observatory","noctane",0.026495
"22810",2016-04-17 10:00:00,"chbo","Chilbolton Observatory","noctane",0.026685
"22811",2016-04-17 11:00:00,"chbo","Chilbolton Observatory","noctane",0.037245
"22812",2016-04-17 12:00:00,"chbo","Chilbolton Observatory","noctane",0.038061
"22813",2016-04-17 13:00:00,"chbo","Chilbolton Observatory","noctane",0.026349
"22814",2016-04-17 14:00:00,"chbo","Chilbolton Observatory","noctane",0.034055
"22815",2016-04-17 15:00:00,"chbo","Chilbolton Observatory","noctane",0.041724
"22816",2016-04-17 16:00:00,"chbo","Chilbolton Observatory","noctane",0.033108
"22817",2016-04-17 17:00:00,"chbo","Chilbolton Observatory","noctane",0.087326
"22818",2016-04-17 18:00:00,"chbo","Chilbolton Observatory","noctane",0.03433
"22819",2016-04-17 20:00:00,"chbo","Chilbolton Observatory","noctane",0.075818
"22820",2016-04-17 21:00:00,"chbo","Chilbolton Observatory","noctane",0.060409
"22821",2016-04-17 22:00:00,"chbo","Chilbolton Observatory","noctane",0.06229
"22822",NA,"chbo","Chilbolton Observatory","noctane",0.038606
"22823",2016-04-22 13:00:00,"chbo","Chilbolton Observatory","noctane",0.143189
"22824",2016-04-22 14:00:00,"chbo","Chilbolton Observatory","noctane",0.107238
"22825",2016-04-22 15:00:00,"chbo","Chilbolton Observatory","noctane",0.148157
"22826",2016-04-22 16:00:00,"chbo","Chilbolton Observatory","noctane",0.071329
"22827",2016-04-22 17:00:00,"chbo","Chilbolton Observatory","noctane",0.084601
"22828",2016-04-22 18:00:00,"chbo","Chilbolton Observatory","noctane",0.061579
"22829",2016-04-22 19:00:00,"chbo","Chilbolton Observatory","noctane",0.072979
"22830",2016-04-22 21:00:00,"chbo","Chilbolton Observatory","noctane",0.045132
"22831",2016-04-22 22:00:00,"chbo","Chilbolton Observatory","noctane",0.050128
"22832",2016-04-23 00:00:00,"chbo","Chilbolton Observatory","noctane",0.039411
"22833",2016-04-23 01:00:00,"chbo","Chilbolton Observatory","noctane",0.047099
"22834",2016-04-23 03:00:00,"chbo","Chilbolton Observatory","noctane",0.056157
"22835",2016-04-23 04:00:00,"chbo","Chilbolton Observatory","noctane",0.037681
"22836",2016-04-23 05:00:00,"chbo","Chilbolton Observatory","noctane",0.031392
"22837",2016-04-23 06:00:00,"chbo","Chilbolton Observatory","noctane",0.037255
"22838",2016-04-23 07:00:00,"chbo","Chilbolton Observatory","noctane",0.039094
"22839",2016-04-23 08:00:00,"chbo","Chilbolton Observatory","noctane",0.02304
"22840",2016-04-23 09:00:00,"chbo","Chilbolton Observatory","noctane",0.020101
"22841",2016-04-23 11:00:00,"chbo","Chilbolton Observatory","noctane",0.035544
"22842",2016-04-23 12:00:00,"chbo","Chilbolton Observatory","noctane",0.026571
"22843",2016-04-23 13:00:00,"chbo","Chilbolton Observatory","noctane",0.031496
"22844",2016-04-23 14:00:00,"chbo","Chilbolton Observatory","noctane",0.025002
"22845",2016-04-23 15:00:00,"chbo","Chilbolton Observatory","noctane",0.027211
"22846",2016-04-23 16:00:00,"chbo","Chilbolton Observatory","noctane",0.02961
"22847",2016-04-23 17:00:00,"chbo","Chilbolton Observatory","noctane",0.033994
"22848",2016-04-23 18:00:00,"chbo","Chilbolton Observatory","noctane",0.047308
"22849",2016-04-23 19:00:00,"chbo","Chilbolton Observatory","noctane",0.073097
"22850",2016-04-23 20:00:00,"chbo","Chilbolton Observatory","noctane",0.055285
"22851",2016-04-23 21:00:00,"chbo","Chilbolton Observatory","noctane",0.056001
"22852",2016-04-23 22:00:00,"chbo","Chilbolton Observatory","noctane",0.078221
"22853",NA,"chbo","Chilbolton Observatory","noctane",0.080387
"22854",2016-04-24 00:00:00,"chbo","Chilbolton Observatory","noctane",0.0654
"22855",2016-04-24 01:00:00,"chbo","Chilbolton Observatory","noctane",0.094782
"22856",2016-04-24 02:00:00,"chbo","Chilbolton Observatory","noctane",0.074543
"22857",2016-04-24 03:00:00,"chbo","Chilbolton Observatory","noctane",0.052669
"22858",2016-04-24 04:00:00,"chbo","Chilbolton Observatory","noctane",0.057792
"22859",2016-04-24 05:00:00,"chbo","Chilbolton Observatory","noctane",0.063798
"22860",2016-04-24 06:00:00,"chbo","Chilbolton Observatory","noctane",0.092739
"22861",2016-04-24 07:00:00,"chbo","Chilbolton Observatory","noctane",0.031065
"22862",2016-04-24 08:00:00,"chbo","Chilbolton Observatory","noctane",0.035411
"22863",2016-04-24 09:00:00,"chbo","Chilbolton Observatory","noctane",0.033871
"22864",2016-04-24 10:00:00,"chbo","Chilbolton Observatory","noctane",0.045763
"22865",2016-04-24 11:00:00,"chbo","Chilbolton Observatory","noctane",0.045663
"22866",2016-04-24 12:00:00,"chbo","Chilbolton Observatory","noctane",0.042715
"22867",2016-04-24 13:00:00,"chbo","Chilbolton Observatory","noctane",0.049526
"22868",2016-04-24 14:00:00,"chbo","Chilbolton Observatory","noctane",0.056588
"22869",2016-04-24 15:00:00,"chbo","Chilbolton Observatory","noctane",0.036937
"22870",2016-04-24 16:00:00,"chbo","Chilbolton Observatory","noctane",0.05346
"22871",2016-04-24 17:00:00,"chbo","Chilbolton Observatory","noctane",0.06257
"22872",2016-04-24 18:00:00,"chbo","Chilbolton Observatory","noctane",0.035819
"22873",2016-04-24 19:00:00,"chbo","Chilbolton Observatory","noctane",0.106835
"22874",2016-04-24 20:00:00,"chbo","Chilbolton Observatory","noctane",0.111001
"22875",2016-04-24 21:00:00,"chbo","Chilbolton Observatory","noctane",0.077652
"22876",2016-04-24 22:00:00,"chbo","Chilbolton Observatory","noctane",0.05519
"22877",NA,"chbo","Chilbolton Observatory","noctane",0.030581
"22878",2016-04-25 00:00:00,"chbo","Chilbolton Observatory","noctane",0.038956
"22879",2016-04-25 01:00:00,"chbo","Chilbolton Observatory","noctane",0.039829
"22880",2016-04-25 02:00:00,"chbo","Chilbolton Observatory","noctane",0.041464
"22881",2016-04-25 03:00:00,"chbo","Chilbolton Observatory","noctane",0.040298
"22882",2016-04-25 04:00:00,"chbo","Chilbolton Observatory","noctane",0.077188
"22883",2016-04-25 05:00:00,"chbo","Chilbolton Observatory","noctane",0.038027
"22884",2016-04-25 06:00:00,"chbo","Chilbolton Observatory","noctane",0.036079
"22885",2016-04-25 07:00:00,"chbo","Chilbolton Observatory","noctane",0.036198
"22886",2016-04-25 08:00:00,"chbo","Chilbolton Observatory","noctane",0.062987
"22887",2016-04-25 09:00:00,"chbo","Chilbolton Observatory","noctane",0.053446
"22888",2016-04-25 10:00:00,"chbo","Chilbolton Observatory","noctane",0.055034
"22889",2016-04-25 11:00:00,"chbo","Chilbolton Observatory","noctane",0.043402
"22890",2016-04-25 12:00:00,"chbo","Chilbolton Observatory","noctane",0.039132
"22891",2016-04-25 13:00:00,"chbo","Chilbolton Observatory","noctane",0.03998
"22892",2016-04-25 14:00:00,"chbo","Chilbolton Observatory","noctane",0.051507
"22893",2016-04-25 15:00:00,"chbo","Chilbolton Observatory","noctane",0.068315
"22894",2016-04-25 16:00:00,"chbo","Chilbolton Observatory","noctane",0.08198
"22895",2016-04-25 17:00:00,"chbo","Chilbolton Observatory","noctane",0.043791
"22896",2016-04-25 18:00:00,"chbo","Chilbolton Observatory","noctane",0.067135
"22897",2016-04-25 19:00:00,"chbo","Chilbolton Observatory","noctane",0.053925
"22898",2016-04-25 20:00:00,"chbo","Chilbolton Observatory","noctane",0.048474
"22899",2016-04-25 21:00:00,"chbo","Chilbolton Observatory","noctane",0.09901
"22900",2016-04-25 22:00:00,"chbo","Chilbolton Observatory","noctane",0.087539
"22901",NA,"chbo","Chilbolton Observatory","noctane",0.085691
"22902",2016-04-26 00:00:00,"chbo","Chilbolton Observatory","noctane",0.072211
"22903",2016-04-26 01:00:00,"chbo","Chilbolton Observatory","noctane",0.089464
"22904",2016-04-26 02:00:00,"chbo","Chilbolton Observatory","noctane",0.12005
"22905",2016-04-26 03:00:00,"chbo","Chilbolton Observatory","noctane",0.061385
"22906",2016-04-26 04:00:00,"chbo","Chilbolton Observatory","noctane",0.088648
"22907",2016-04-26 05:00:00,"chbo","Chilbolton Observatory","noctane",0.105636
"22908",2016-04-26 06:00:00,"chbo","Chilbolton Observatory","noctane",0.065959
"22909",2016-04-26 07:00:00,"chbo","Chilbolton Observatory","noctane",0.045478
"22910",2016-04-26 08:00:00,"chbo","Chilbolton Observatory","noctane",0.054991
"22911",2016-04-26 09:00:00,"chbo","Chilbolton Observatory","noctane",0.057271
"22912",2016-04-26 10:00:00,"chbo","Chilbolton Observatory","noctane",0.049408
"22913",2016-04-26 11:00:00,"chbo","Chilbolton Observatory","noctane",0.05382
"22914",2016-04-26 12:00:00,"chbo","Chilbolton Observatory","noctane",0.093843
"22915",2016-04-26 13:00:00,"chbo","Chilbolton Observatory","noctane",0.06923
"22916",2016-04-26 14:00:00,"chbo","Chilbolton Observatory","noctane",0.051304
"22917",2016-04-26 15:00:00,"chbo","Chilbolton Observatory","noctane",0.062527
"22918",2016-04-26 16:00:00,"chbo","Chilbolton Observatory","noctane",0.049057
"22919",2016-04-26 17:00:00,"chbo","Chilbolton Observatory","noctane",0.087582
"22920",2016-04-26 18:00:00,"chbo","Chilbolton Observatory","noctane",0.051858
"22921",2016-04-26 19:00:00,"chbo","Chilbolton Observatory","noctane",0.065395
"22922",2016-04-26 20:00:00,"chbo","Chilbolton Observatory","noctane",0.060655
"22923",2016-04-26 21:00:00,"chbo","Chilbolton Observatory","noctane",0.070628
"22924",2016-04-26 22:00:00,"chbo","Chilbolton Observatory","noctane",0.106949
"22925",NA,"chbo","Chilbolton Observatory","noctane",0.077903
"22926",2016-04-27 00:00:00,"chbo","Chilbolton Observatory","noctane",0.10721
"22927",2016-04-27 01:00:00,"chbo","Chilbolton Observatory","noctane",0.0541
"22928",2016-04-27 02:00:00,"chbo","Chilbolton Observatory","noctane",0.117509
"22929",2016-04-27 03:00:00,"chbo","Chilbolton Observatory","noctane",0.058546
"22930",2016-04-27 04:00:00,"chbo","Chilbolton Observatory","noctane",0.048327
"22931",2016-04-27 05:00:00,"chbo","Chilbolton Observatory","noctane",0.04198
"22932",2016-04-27 06:00:00,"chbo","Chilbolton Observatory","noctane",0.049119
"22933",2016-04-27 07:00:00,"chbo","Chilbolton Observatory","noctane",0.050536
"22934",2016-04-27 08:00:00,"chbo","Chilbolton Observatory","noctane",0.106792
"22935",2016-04-27 09:00:00,"chbo","Chilbolton Observatory","noctane",0.039326
"22936",2016-04-27 10:00:00,"chbo","Chilbolton Observatory","noctane",0.21595
"22937",2016-04-27 11:00:00,"chbo","Chilbolton Observatory","noctane",0.085563
"22938",2016-04-27 12:00:00,"chbo","Chilbolton Observatory","noctane",0.084634
"22939",2016-04-27 13:00:00,"chbo","Chilbolton Observatory","noctane",0.023377
"22940",2016-04-27 14:00:00,"chbo","Chilbolton Observatory","noctane",0.037146
"22941",2016-04-27 15:00:00,"chbo","Chilbolton Observatory","noctane",0.046327
"22942",2016-04-27 16:00:00,"chbo","Chilbolton Observatory","noctane",0.036046
"22943",2016-04-27 21:00:00,"chbo","Chilbolton Observatory","noctane",0.142213
"22944",2016-04-27 22:00:00,"chbo","Chilbolton Observatory","noctane",0.067746
"22945",NA,"chbo","Chilbolton Observatory","noctane",0.080278
"22946",2016-04-28 00:00:00,"chbo","Chilbolton Observatory","noctane",0.054991
"22947",2016-04-28 01:00:00,"chbo","Chilbolton Observatory","noctane",0.052403
"22948",2016-04-28 02:00:00,"chbo","Chilbolton Observatory","noctane",0.041284
"22949",2016-04-28 03:00:00,"chbo","Chilbolton Observatory","noctane",0.04846
"22950",2016-04-28 04:00:00,"chbo","Chilbolton Observatory","noctane",0.079591
"22951",2016-04-28 05:00:00,"chbo","Chilbolton Observatory","noctane",0.044061
"22952",2016-04-28 06:00:00,"chbo","Chilbolton Observatory","noctane",0.045834
"22953",2016-04-28 07:00:00,"chbo","Chilbolton Observatory","noctane",0.069993
"22954",2016-04-28 08:00:00,"chbo","Chilbolton Observatory","noctane",0.031965
"22955",2016-04-28 09:00:00,"chbo","Chilbolton Observatory","noctane",0.05538
"22956",2016-04-28 10:00:00,"chbo","Chilbolton Observatory","noctane",0.035269
"22957",2016-04-28 13:00:00,"chbo","Chilbolton Observatory","noctane",0.054166
"22958",2016-04-28 14:00:00,"chbo","Chilbolton Observatory","noctane",0.034169
"22959",2016-04-28 15:00:00,"chbo","Chilbolton Observatory","noctane",0.054256
"22960",2016-04-28 16:00:00,"chbo","Chilbolton Observatory","noctane",0.032378
"22961",2016-04-28 17:00:00,"chbo","Chilbolton Observatory","noctane",0.023173
"22962",2016-04-28 20:00:00,"chbo","Chilbolton Observatory","noctane",0.032738
"22963",NA,"chbo","Chilbolton Observatory","noctane",0.023562
"22964",2016-04-29 00:00:00,"chbo","Chilbolton Observatory","noctane",0.030159
"22965",2016-04-29 01:00:00,"chbo","Chilbolton Observatory","noctane",0.033074
"22966",2016-04-29 02:00:00,"chbo","Chilbolton Observatory","noctane",0.031539
"22967",2016-04-29 03:00:00,"chbo","Chilbolton Observatory","noctane",0.05192
"22968",2016-04-29 04:00:00,"chbo","Chilbolton Observatory","noctane",0.02815
"22969",2016-04-29 05:00:00,"chbo","Chilbolton Observatory","noctane",0.0336
"22970",2016-04-29 06:00:00,"chbo","Chilbolton Observatory","noctane",0.034563
